Source	Bioentity ID	HGNC	GO Term	Reference	Evidence Type	Evidence With	Ontology Aspect	Gene Description	Synonyms	Type	Organism	Date	Source2
UniProtKB	O46651	ALCAM	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P42292	P	CD166 antigen		protein	NCBITaxon:9986	20151030	UniProt
UniProtKB	G7NWZ1	RPE65	GO:0001786	GO_REF:0000024	ISS	UniProtKB:Q28175	F	Macaca fascicularis brain cDNA clone: QorA-11114, similar to human retinal pigment epithelium-specific protein 65kDa(RPE65), mRNA, RefSeq: NM_000329.1		protein	NCBITaxon:9541	20150611	AgBase
UniProtKB	G7NWZ1	RPE65	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q28175	C	Macaca fascicularis brain cDNA clone: QorA-11114, similar to human retinal pigment epithelium-specific protein 65kDa(RPE65), mRNA, RefSeq: NM_000329.1		protein	NCBITaxon:9541	20150611	AgBase
UniProtKB	G7NWZ1	RPE65	GO:0031210	GO_REF:0000024	ISS	UniProtKB:Q28175	F	Macaca fascicularis brain cDNA clone: QorA-11114, similar to human retinal pigment epithelium-specific protein 65kDa(RPE65), mRNA, RefSeq: NM_000329.1		protein	NCBITaxon:9541	20150611	AgBase
UniProtKB	G7NWZ1	RPE65	GO:0052885	GO_REF:0000024	ISS	UniProtKB:Q28175	F	Macaca fascicularis brain cDNA clone: QorA-11114, similar to human retinal pigment epithelium-specific protein 65kDa(RPE65), mRNA, RefSeq: NM_000329.1		protein	NCBITaxon:9541	20150616	AgBase
UniProtKB	G7NWZ1	RPE65	GO:1901612	GO_REF:0000024	ISS	UniProtKB:Q28175	F	Macaca fascicularis brain cDNA clone: QorA-11114, similar to human retinal pigment epithelium-specific protein 65kDa(RPE65), mRNA, RefSeq: NM_000329.1		protein	NCBITaxon:9541	20150611	AgBase
UniProtKB	C4NYZ3	AOX2	GO:0050250	GO_REF:0000024	ISS	UniProtKB:O54754	F	Aldehyde oxidase 2	AOH3|AOX3L1	protein	NCBITaxon:9541	20170620	UniProt
UniProtKB	F7I7E6	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	F7I7E6	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	F7I7E6	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	F7I7E6	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	H0X055	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0X055	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0X055	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0X055	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0XES1	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0XES1	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0XES1	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H0XES1	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:30611	20150608	AgBase
UniProtKB	H9TB19	AOX2	GO:0050250	GO_REF:0000024	ISS	UniProtKB:O54754	F	Aldehyde oxidase 2	AOH3|AOX3L1	protein	NCBITaxon:10141	20170620	UniProt
UniProtKB	H2PSG4	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	H2PSG4	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	H2PSG4	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	H2PSG4	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	Q5YKK9	OPN4	GO:0005502	GO_REF:0000024	ISS	UniProtKB:Q9UHM6	F	Melanopsin		protein	NCBITaxon:9685	20061123	UniProt
UniProtKB	G7NLT5	EGK_09894	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9544	20150608	AgBase
UniProtKB	G7NLT5	EGK_09894	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9544	20150608	AgBase
UniProtKB	G7NLT5	EGK_09894	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9544	20150608	AgBase
UniProtKB	G7NLT5	EGK_09894	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9544	20150608	AgBase
UniProtKB	Q5RD06	POC1B	GO:0001895	GO_REF:0000024	ISS	UniProtKB:Q8TC44	P	POC1 centriolar protein homolog B	WDR51B	protein	NCBITaxon:9601	20141110	UniProt
UniProtKB	Q5RBD6	CCDC66	GO:0001895	GO_REF:0000024	ISS	UniProtKB:F1PZQ5	P	Coiled-coil domain-containing protein 66		protein	NCBITaxon:9601	20180509	UniProt
UniProtKB	P51977	ALDH1A1	GO:0001523	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	P	Retinal dehydrogenase 1	ALDH1	protein	NCBITaxon:9940	20161013	UniProt
UniProtKB	P51977	ALDH1A1	GO:0001758	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	F	Retinal dehydrogenase 1	ALDH1	protein	NCBITaxon:9940	20161013	UniProt
UniProtKB	P51977	ALDH1A1	GO:0004029	PMID:26373694	IDA		F	Retinal dehydrogenase 1	ALDH1	protein	NCBITaxon:9940	20161012	UniProt
UniProtKB	P51977	ALDH1A1	GO:0005829	GO_REF:0000024	ISS	UniProtKB:Q8MI17	C	Retinal dehydrogenase 1	ALDH1	protein	NCBITaxon:9940	20161012	UniProt
UniProtKB	P51977	ALDH1A1	GO:0051287	PMID:12693930	ISS	UniProtKB:Q28399	F	Retinal dehydrogenase 1	ALDH1	protein	NCBITaxon:9940	20160601	CAFA
UniProtKB	P51977	ALDH1A1	GO:0055114	PMID:26373694	IDA		P	Retinal dehydrogenase 1	ALDH1	protein	NCBITaxon:9940	20161012	UniProt
UniProtKB	H9FQN9	AKR1C1	GO:0001758	GO_REF:0000024	ISS	UniProtKB:P42330	F	Aldo_ket_red domain-containing protein		protein	NCBITaxon:9544	20120123	UniProt
UniProtKB	H9FQN9	AKR1C1	GO:0042574	GO_REF:0000024	ISS	UniProtKB:P42330	P	Aldo_ket_red domain-containing protein		protein	NCBITaxon:9544	20120123	UniProt
UniProtKB	G1TPJ8	GRIN2D	GO:0098978	PMID:9174077	IDA		C	Glutamate ionotropic receptor NMDA type subunit 2D		protein	NCBITaxon:9986	20180711	SynGO
UniProtKB	G1TPJ8	GRIN2D	GO:0099056	PMID:9174077	IDA		C	Glutamate ionotropic receptor NMDA type subunit 2D		protein	NCBITaxon:9986	20180711	SynGO
UniProtKB	F7AGW3	GRIK1	GO:0098978	PMID:24872565	EXP		C	Glutamate ionotropic receptor kainate type subunit 1		protein	NCBITaxon:9544	20180711	SynGO
UniProtKB	F7AGW3	GRIK1	GO:0098978	PMID:24872565	IDA		C	Glutamate ionotropic receptor kainate type subunit 1		protein	NCBITaxon:9544	20180711	SynGO
UniProtKB	F7AGW3	GRIK1	GO:1904315	PMID:24872565	EXP		F	Glutamate ionotropic receptor kainate type subunit 1		protein	NCBITaxon:9544	20180711	SynGO
UniProtKB	F7AGW3	GRIK1	GO:1904315	PMID:24872565	IDA		F	Glutamate ionotropic receptor kainate type subunit 1		protein	NCBITaxon:9544	20180711	SynGO
UniProtKB	Q5R8B5	TSPAN12	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8BKT6	P	Tetraspanin-12		protein	NCBITaxon:9601	20091028	UniProt
UniProtKB	A0A0B8S079	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Guanine nucleotide binding protein (G protein), q polypeptide		protein	NCBITaxon:9825	20150608	AgBase
UniProtKB	A0A0B8S079	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Guanine nucleotide binding protein (G protein), q polypeptide		protein	NCBITaxon:9825	20150608	AgBase
UniProtKB	A0A0B8S079	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Guanine nucleotide binding protein (G protein), q polypeptide		protein	NCBITaxon:9825	20150608	AgBase
UniProtKB	A0A0B8S079	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Guanine nucleotide binding protein (G protein), q polypeptide		protein	NCBITaxon:9825	20150608	AgBase
UniProtKB	K9IJT1	K9IJT1	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJT1	K9IJT1	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJT1	K9IJT1	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJT1	K9IJT1	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJ43	K9IJ43	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJ43	K9IJ43	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJ43	K9IJ43	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	K9IJ43	K9IJ43	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Putative g-protein alpha subunit		protein	NCBITaxon:9430	20150608	AgBase
UniProtKB	G7PYJ3	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Uncharacterized protein		protein	NCBITaxon:9541	20150608	AgBase
UniProtKB	G7PYJ3	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Uncharacterized protein		protein	NCBITaxon:9541	20150608	AgBase
UniProtKB	G7PYJ3	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Uncharacterized protein		protein	NCBITaxon:9541	20150608	AgBase
UniProtKB	G7PYJ3	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Uncharacterized protein		protein	NCBITaxon:9541	20150608	AgBase
UniProtKB	G7PWE3	EGM_08696	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:9541	20120320	UniProt
UniProtKB	G7PWE3	EGM_08696	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:9541	20120320	UniProt
UniProtKB	Q5R7C9	AKR1C3	GO:0001758	GO_REF:0000024	ISS	UniProtKB:P42330	F	Aldo-keto reductase family 1 member C3 homolog		protein	NCBITaxon:9601	20120123	UniProt
UniProtKB	Q5R7C9	AKR1C3	GO:0042574	GO_REF:0000024	ISS	UniProtKB:P42330	P	Aldo-keto reductase family 1 member C3 homolog		protein	NCBITaxon:9601	20120123	UniProt
UniProtKB	G1TB02	PTPRM	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Protein tyrosine phosphatase receptor type M		protein	NCBITaxon:9986	20120320	UniProt
UniProtKB	G1TB02	PTPRM	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Protein tyrosine phosphatase receptor type M		protein	NCBITaxon:9986	20120320	UniProt
UniProtKB	Q8HXP9	SOD1	GO:0001895	GO_REF:0000024	ISS	UniProtKB:P08228	P	Superoxide dismutase [Cu-Zn]		protein	NCBITaxon:9515	20070813	UniProt
UniProtKB	Q8HXQ3	SOD1	GO:0001895	GO_REF:0000024	ISS	UniProtKB:P08228	P	Superoxide dismutase [Cu-Zn]		protein	NCBITaxon:9580	20070813	UniProt
UniProtKB	G5C056	GW7_12036	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:10181	20120320	UniProt
UniProtKB	G5C056	GW7_12036	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:10181	20120320	UniProt
UniProtKB	P60052	SOD1	GO:0001895	GO_REF:0000024	ISS	UniProtKB:P08228	P	Superoxide dismutase [Cu-Zn]		protein	NCBITaxon:9598	20070813	UniProt
UniProtKB	Q8HXQ1	SOD1	GO:0001895	GO_REF:0000024	ISS	UniProtKB:P08228	P	Superoxide dismutase [Cu-Zn]	QmoA-14762	protein	NCBITaxon:9541	20070813	UniProt
UniProtKB	Q8HXQ4	SOD1	GO:0001895	GO_REF:0000024	ISS	UniProtKB:P08228	P	Superoxide dismutase [Cu-Zn]		protein	NCBITaxon:9600	20070813	UniProt
UniProtKB	G7NKD1	EGK_09534	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:9544	20120320	UniProt
UniProtKB	G7NKD1	EGK_09534	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:9544	20120320	UniProt
UniProtKB	Q8MJ06	RP1	GO:0045494	GO_REF:0000024	ISS	UniProtKB:P56716	P	Oxygen-regulated protein 1		protein	NCBITaxon:9557	20110426	UniProt
UniProtKB	Q8MJ06	RP1	GO:0046548	GO_REF:0000024	ISS	UniProtKB:P56716	P	Oxygen-regulated protein 1		protein	NCBITaxon:9557	20110426	UniProt
UniProtKB	Q8MJ06	RP1	GO:0046549	GO_REF:0000024	ISS	UniProtKB:P56716	P	Oxygen-regulated protein 1		protein	NCBITaxon:9557	20110627	UniProt
UniProtKB	P79365	SLC2A1	GO:0045494	GO_REF:0000024	ISS	UniProtKB:P46896	P	Solute carrier family 2, facilitated glucose transporter member 1	GLUT1	protein	NCBITaxon:9940	20200526	UniProt
UniProtKB	K7DI41	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9598	20150608	AgBase
UniProtKB	K7DI41	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9598	20150608	AgBase
UniProtKB	K7DI41	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9598	20150608	AgBase
UniProtKB	K7DI41	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9598	20150608	AgBase
UniProtKB	F7IC22	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	F7IC22	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	F7IC22	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	F7IC22	GNAQ	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	D2H0U8	PANDA_003072	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8K3E5	P	Uncharacterized protein		protein	NCBITaxon:9646	20170221	UniProt
UniProtKB	F7CJS5	PTPRM	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Protein tyrosine phosphatase receptor type M		protein	NCBITaxon:9796	20120320	UniProt
UniProtKB	F7CJS5	PTPRM	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Protein tyrosine phosphatase receptor type M		protein	NCBITaxon:9796	20120320	UniProt
UniProtKB	Q8MI17	ALDH1A1	GO:0001523	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	P	Retinal dehydrogenase 1		protein	NCBITaxon:9986	20161013	UniProt
UniProtKB	Q8MI17	ALDH1A1	GO:0001758	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	F	Retinal dehydrogenase 1		protein	NCBITaxon:9986	20161013	UniProt
UniProtKB	Q8MI17	ALDH1A1	GO:0004029	GO_REF:0000024	ISS	UniProtKB:P00352	F	Retinal dehydrogenase 1		protein	NCBITaxon:9986	20161012	UniProt
UniProtKB	Q8MI17	ALDH1A1	GO:0004029	PMID:12941160	IDA		F	Retinal dehydrogenase 1		protein	NCBITaxon:9986	20161012	UniProt
UniProtKB	Q8MI17	ALDH1A1	GO:0005829	PMID:12941160	IDA		C	Retinal dehydrogenase 1		protein	NCBITaxon:9986	20161012	UniProt
UniProtKB	Q8MI17	ALDH1A1	GO:0055114	PMID:12941160	IDA		P	Retinal dehydrogenase 1		protein	NCBITaxon:9986	20161012	UniProt
UniProtKB	G3GW72	I79_001989	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8K3E5	P	Jouberin		protein	NCBITaxon:10029	20170221	UniProt
UniProtKB	P13355	SLC2A1	GO:0045494	GO_REF:0000024	ISS	UniProtKB:P46896	P	Solute carrier family 2, facilitated glucose transporter member 1	GLUT1	protein	NCBITaxon:9986	20200526	UniProt
UniProtKB	P86886	ALDH1A1	GO:0001523	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	P	Retinal dehydrogenase 1		protein	NCBITaxon:10036	20161013	UniProt
UniProtKB	P86886	ALDH1A1	GO:0001758	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	F	Retinal dehydrogenase 1		protein	NCBITaxon:10036	20161013	UniProt
UniProtKB	P86886	ALDH1A1	GO:0004029	GO_REF:0000024	ISS	UniProtKB:P00352	F	Retinal dehydrogenase 1		protein	NCBITaxon:10036	20161012	UniProt
UniProtKB	P86886	ALDH1A1	GO:0005829	GO_REF:0000024	ISS	UniProtKB:Q8MI17	C	Retinal dehydrogenase 1		protein	NCBITaxon:10036	20161012	UniProt
UniProtKB	P86886	ALDH1A1	GO:0055114	GO_REF:0000024	ISS	UniProtKB:P00352	P	Retinal dehydrogenase 1		protein	NCBITaxon:10036	20161012	UniProt
UniProtKB	A0A0A0MWA0	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Uncharacterized protein		protein	NCBITaxon:9555	20150608	AgBase
UniProtKB	A0A0A0MWA0	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Uncharacterized protein		protein	NCBITaxon:9555	20150608	AgBase
UniProtKB	A0A0A0MWA0	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Uncharacterized protein		protein	NCBITaxon:9555	20150608	AgBase
UniProtKB	A0A0A0MWA0	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Uncharacterized protein		protein	NCBITaxon:9555	20150608	AgBase
UniProtKB	G3HIV1	I79_010579	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:10029	20120320	UniProt
UniProtKB	G3HIV1	I79_010579	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Receptor-type tyrosine-protein phosphatase mu		protein	NCBITaxon:10029	20120320	UniProt
UniProtKB	U3B7Z7	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	U3B7Z7	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	U3B7Z7	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	U3B7Z7	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	Guanine nucleotide-binding protein subunit alpha-11		protein	NCBITaxon:9483	20150608	AgBase
UniProtKB	D2H3Q8	POU4F2	GO:0060041	GO_REF:0000024	ISS	UniProtKB:Q63934	P	POU domain protein	PANDA_004351	protein	NCBITaxon:9646	20110722	UniProt
UniProtKB	P15437	ALDH1A1	GO:0001523	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	P	Retinal dehydrogenase 1		protein	NCBITaxon:9796	20161013	UniProt
UniProtKB	P15437	ALDH1A1	GO:0001758	GO_REF:0000024	ISS	UniProtKB:Q8HYE4	F	Retinal dehydrogenase 1		protein	NCBITaxon:9796	20161013	UniProt
UniProtKB	P15437	ALDH1A1	GO:0004029	GO_REF:0000024	ISS	UniProtKB:P00352	F	Retinal dehydrogenase 1		protein	NCBITaxon:9796	20161012	UniProt
UniProtKB	P15437	ALDH1A1	GO:0005829	GO_REF:0000024	ISS	UniProtKB:Q8MI17	C	Retinal dehydrogenase 1		protein	NCBITaxon:9796	20161012	UniProt
UniProtKB	P15437	ALDH1A1	GO:0051287	PMID:12693930	ISS	UniProtKB:Q28399	F	Retinal dehydrogenase 1		protein	NCBITaxon:9796	20160601	CAFA
UniProtKB	P15437	ALDH1A1	GO:0055114	GO_REF:0000024	ISS	UniProtKB:P00352	P	Retinal dehydrogenase 1		protein	NCBITaxon:9796	20161012	UniProt
UniProtKB	G1LLN7	PTPRM	GO:0010842	GO_REF:0000024	ISS	UniProtKB:P28827	P	Protein tyrosine phosphatase receptor type M		protein	NCBITaxon:9646	20120320	UniProt
UniProtKB	G1LLN7	PTPRM	GO:0031290	GO_REF:0000024	ISS	UniProtKB:P28827	P	Protein tyrosine phosphatase receptor type M		protein	NCBITaxon:9646	20120320	UniProt
UniProtKB	G1LTM7	AHI1	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8K3E5	P	WD_REPEATS_REGION domain-containing protein		protein	NCBITaxon:9646	20170221	UniProt
UniProtKB	Q9XT71	RPE65	GO:0004744	GO_REF:0000024	ISS	UniProtKB:Q91ZQ5	F	Retinoid isomerohydrolase		protein	NCBITaxon:9534	20171101	UniProt
UniProtKB	Q5R508	DKFZp459C1015	GO:0046549	GO_REF:0000024	ISS	UniProtKB:P01831	P	Ig-like domain-containing protein		protein	NCBITaxon:9601	20060103	UniProt
UniProtKB	F7ECA6	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:13616	20150608	AgBase
UniProtKB	F7ECA6	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:13616	20150608	AgBase
UniProtKB	F7ECA6	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:13616	20150608	AgBase
UniProtKB	F7ECA6	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:13616	20150608	AgBase
UniProtKB	Q769E8	RHO	GO:0005502	GO_REF:0000024	ISS	UniProtKB:P02699	F	Rhodopsin	RH1	protein	NCBITaxon:9463	20171204	UniProt
UniProtKB	G1LFU9	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9646	20150608	AgBase
UniProtKB	G1LFU9	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9646	20150608	AgBase
UniProtKB	G1LFU9	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9646	20150608	AgBase
UniProtKB	G1LFU9	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9646	20150608	AgBase
UniProtKB	H2NWY9	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	H2NWY9	GNA11	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	H2NWY9	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha 11		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	H2NWY9	GNA11	GO:0016020	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha 11		protein	NCBITaxon:9601	20150608	AgBase
UniProtKB	F7FUM8	AHI1	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8K3E5	P	WD_REPEATS_REGION domain-containing protein		protein	NCBITaxon:9483	20170221	UniProt
UniProtKB	F7HH88	AHI1	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8K3E5	P	Abelson helper integration site 1		protein	NCBITaxon:9544	20170221	UniProt
UniProtKB	K6ZCJ5	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q5F3B5	C	G protein subunit alpha q		protein	NCBITaxon:9598	20150608	AgBase
UniProtKB	K6ZCJ5	GNAQ	GO:0001750	GO_REF:0000024	ISS	UniProtKB:Q71RI7	C	G protein subunit alpha q		protein	NCBITaxon:9598	20150608	AgBase
